"","Gene","GeneSymbol","Chr","start","end","band","cytoband","isCentromer","Position","new_positions"
"26474","KCNE1","KCNE1","21",34446688,34512214,"q22.12","21q","no",34479451,145
"27994","RCAN1","RCAN1","21",34513142,34615113,"q22.12","21q","no",34564127.5,146
"25492","CLIC6","CLIC6","21",34668994,34718227,"q22.12","21q","no",34693610.5,147
"26969","LINC00160","LINC00160","21",34723807,34737204,"q22.12","21q","no",34730505.5,148
"27046","LINC01426","LINC01426","21",34745725,34784886,"q22.12","21q","no",34765305.5,149
"28114","RUNX1","RUNX1","21",34787801,36004667,"q22.12","21q","no",35396234,150
"27053","LINC01436","LINC01436","21",36005131,36008300,"q22.12","21q","no",36006715.5,151
"28180","SETD4","SETD4","21",36034541,36079389,"q22.12","21q","no",36056965,152
"28181","SETD4-AS1","SETD4-AS1","21",36060337,36064408,"q22.12","21q","no",36062372.5,153
"25344","CBR1","CBR1","21",36069941,36073166,"q22.12","21q","no",36071553.5,154
"25345","CBR1-AS1","CBR1-AS1","21",36074881,36075602,"q22.12","21q","no",36075241.5,155
"25347","CBR3-AS1","CBR3-AS1","21",36098090,36175815,"q22.12","21q","no",36136952.5,156
"25346","CBR3","CBR3","21",36135079,36146562,"q22.12","21q","no",36140820.5,157
"25764","DOP1B","DOP1B","21",36156782,36294274,"q22.12","21q","no",36225528,158
"27346","MORC3","MORC3","21",36320189,36386148,"q22.12","21q","no",36353168.5,159
"25459","CHAF1B","CHAF1B","21",36385392,36419015,"q22.12","21q","no",36402203.5,160
"27168","LNCTSI","LNCTSI","21",36430289,36627435,"q22.13","21q","no",36528862,161
"25483","CLDN14","CLDN14","21",36460621,36576569,"q22.13","21q","no",36518595,162
"28224","SIM2","SIM2","21",36699115,36749917,"q22.13","21q","no",36724516,163
"26217","HLCS","HLCS","21",36748626,36990236,"q22.13","21q","no",36869431,164
"26219","HLCS-IT1","HLCS-IT1","21",36803984,36806284,"q22.13","21q","no",36805134,165
"26218","HLCS-AS1","HLCS-AS1","21",36966461,36975164,"q22.13","21q","no",36970812.5,166
"28040","RIPPLY3","RIPPLY3","21",37006150,37019662,"q22.13","21q","no",37012906,167
"27729","PIGP","PIGP","21",37062846,37073170,"q22.13","21q","no",37068008,168
"28700","TTC3","TTC3","21",37073226,37203112,"q22.13","21q","no",37138169,169
"28701","TTC3-AS1","TTC3-AS1","21",37187666,37193926,"q22.13","21q","no",37190796,170
"25780","DSCR9","DSCR9","21",37208196,37237353,"q22.13","21q","no",37222774.5,171
"28827","VPS26C","VPS26C","21",37223420,37267919,"q22.13","21q","no",37245669.5,172
"25794","DYRK1A","DYRK1A","21",37365573,37526358,"q22.13","21q","no",37445965.5,173
"26481","KCNJ6","KCNJ6","21",37607373,38121345,"q22.13","21q","no",37864359,174
"25777","DSCR4","DSCR4","21",37951425,38121360,"q22.13","21q","no",38036392.5,175
"25778","DSCR4-IT1","DSCR4-IT1","21",38006544,38010618,"q22.13","21q","no",38008581,176
"25779","DSCR8","DSCR8","21",38121441,38156511,"q22.13","21q","no",38138976,177
"26479","KCNJ15","KCNJ15","21",38155549,38307357,"q22.13","21q","no",38231453,178
"25776","DSCR10","DSCR10","21",38206156,38208644,"q22.13","21q","no",38207400,179
"27043","LINC01423","LINC01423","21",38323635,38333421,"q22.2","21q","no",38328528,180
"25862","ERG","ERG","21",38380027,38661780,"q22.2","21q","no",38520903.5,181
"26966","LINC00114","LINC00114","21",38733890,38773501,"q22.2","21q","no",38753695.5,182
"25879","ETS2","ETS2","21",38805183,38824955,"q22.2","21q","no",38815069,183
"27105","LINC01700","LINC01700","21",38974429,38977774,"q22.2","21q","no",38976101.5,184
"27149","LINC02940","LINC02940","21",38988567,39062894,"q22.2","21q","no",39025730.5,185
"27150","LINC02943","LINC02943","21",39028536,39029128,"q22.2","21q","no",39028832,186
"27908","PSMG1","PSMG1","21",39174769,39183488,"q22.2","21q","no",39179128.5,187
"25271","BRWD1","BRWD1","21",39184176,39321559,"q22.2","21q","no",39252867.5,188
"25273","BRWD1-IT1","BRWD1-IT1","21",39217093,39219805,"q22.2","21q","no",39218449,189
"25272","BRWD1-AS1","BRWD1-AS1","21",39313893,39323218,"q22.2","21q","no",39318555.5,190
"26225","HMGN1","HMGN1","21",39342315,39349647,"q22.2","21q","no",39345981,191
"26080","GET1","GET1","21",39377698,39428528,"q22.2","21q","no",39403113,192
"26861","LCA5L","LCA5L","21",39405728,39445805,"q22.2","21q","no",39425766.5,193
"28191","SH3BGR","SH3BGR","21",39445855,39515506,"q22.2","21q","no",39480680.5,194
"25197","B3GALT5-AS1","B3GALT5-AS1","21",39527841,39612910,"q22.2","21q","no",39570375.5,195
"25196","B3GALT5","B3GALT5","21",39556442,39673137,"q22.2","21q","no",39614789.5,196
"26409","IGSF5","IGSF5","21",39745183,39802081,"q22.2","21q","no",39773632,197
"27676","PCP4","PCP4","21",39867438,39929397,"q22.2","21q","no",39898417.5,198
"25770","DSCAM","DSCAM","21",40010999,40847158,"q22.2","21q","no",40429078.5,199
"25774","DSCAM-IT1","DSCAM-IT1","21",40615378,40630767,"q22.2","21q","no",40623072.5,200
"26995","LINC00323","LINC00323","21",41141493,41168796,"q22.2","21q","no",41155144.5,201
"25201","BACE2","BACE2","21",41167801,41282530,"q22.2","21q","no",41225165.5,202
"27754","PLAC4","PLAC4","21",41171944,41186807,"q22.2","21q","no",41179375.5,203
"25202","BACE2-IT1","BACE2-IT1","21",41180097,41180626,"q22.2","21q","no",41180361.5,204
"25946","FAM3B","FAM3B","21",41304212,41357727,"q22.3","21q","no",41330969.5,205
"27393","MX2","MX2","21",41361999,41409393,"q22.3","21q","no",41385696,206
"27392","MX1","MX1","21",41420020,41470071,"q22.3","21q","no",41445045.5,207
"28603","TMPRSS2","TMPRSS2","21",41464300,41531116,"q22.3","21q","no",41497708,208
"27678","PCSEAT","PCSEAT","21",41580475,41582887,"q22.3","21q","no",41581681,209
"26963","LINC00111","LINC00111","21",41679181,41697336,"q22.3","21q","no",41688258.5,210
"26997","LINC00479","LINC00479","21",41711461,41715775,"q22.3","21q","no",41713618,211
"26964","LINC00112","LINC00112","21",41715799,41717975,"q22.3","21q","no",41716887,212
"28036","RIPK4","RIPK4","21",41739369,41767089,"q22.3","21q","no",41753229,213
"27845","PRDM15","PRDM15","21",41798225,41879482,"q22.3","21q","no",41838853.5,214
"25309","C2CD2","C2CD2","21",41885112,41954018,"q22.3","21q","no",41919565,215
"28908","ZBTB21","ZBTB21","21",41986831,42010387,"q22.3","21q","no",41998609,216
"28994","ZNF295-AS1","ZNF295-AS1","21",42009078,42055131,"q22.3","21q","no",42032104.5,217
"28781","UMODL1","UMODL1","21",42062959,42143453,"q22.3","21q","no",42103206,218
"28782","UMODL1-AS1","UMODL1-AS1","21",42102134,42108534,"q22.3","21q","no",42105334,219
"25012","ABCG1","ABCG1","21",42199689,42304389,"q22.3","21q","no",42252039,220
"28530","TFF3","TFF3","21",42311667,42315409,"q22.3","21q","no",42313538,221
"28529","TFF2","TFF2","21",42346357,42350997,"q22.3","21q","no",42348677,222
"28528","TFF1","TFF1","21",42362282,42366535,"q22.3","21q","no",42364408.5,223
"28604","TMPRSS3","TMPRSS3","21",42371887,42396091,"q22.3","21q","no",42383989,224
"28763","UBASH3A","UBASH3A","21",42403447,42447684,"q22.3","21q","no",42425565.5,225
"28095","RSPH1","RSPH1","21",42472486,42496246,"q22.3","21q","no",42484366,226
"28268","SLC37A1","SLC37A1","21",42496008,42581440,"q22.3","21q","no",42538724,227
"28096","RSPH1-DT","RSPH1-DT","21",42496539,42497443,"q22.3","21q","no",42496991,228
"27091","LINC01671","LINC01671","21",42599280,42615094,"q22.3","21q","no",42607187,229
"27683","PDE9A","PDE9A","21",42653621,42775509,"q22.3","21q","no",42714565,230
"27684","PDE9A-AS1","PDE9A-AS1","21",42733593,42741820,"q22.3","21q","no",42737706.5,231
"27089","LINC01668","LINC01668","21",42777798,42781958,"q22.3","21q","no",42779878,232
"28852","WDR4","WDR4","21",42843094,42879568,"q22.3","21q","no",42861331,233
"27475","NDUFV3","NDUFV3","21",42879644,42913304,"q22.3","21q","no",42896474,234
"25865","ERVH48-1","ERVH48-1","21",42916803,42925630,"q22.3","21q","no",42921216.5,235
"27748","PKNOX1","PKNOX1","21",42974510,43033931,"q22.3","21q","no",43004220.5,236
"25348","CBS","CBS","21",43053191,43076943,"q22.3","21q","no",43065067,237
"28760","U2AF1","U2AF1","21",43092956,43107570,"q22.3","21q","no",43100263,238
"26019","FRGCA","FRGCA","21",43134007,43141679,"q22.3","21q","no",43137843,239
"25543","CRYAA","CRYAA","21",43169008,43172810,"q22.3","21q","no",43170909,240
"26994","LINC00322","LINC00322","21",43322417,43332039,"q22.3","21q","no",43327228,241
"27095","LINC01679","LINC01679","21",43358055,43365330,"q22.3","21q","no",43361692.5,242
"28223","SIK1","SIK1","21",43414483,43427131,"q22.3","21q","no",43420807,243
"26987","LINC00313","LINC00313","21",43439234,43479534,"q22.3","21q","no",43459384,244
"26992","LINC00319","LINC00319","21",43446565,43453902,"q22.3","21q","no",43450233.5,245
"26246","HSF2BP","HSF2BP","21",43529186,43659488,"q22.3","21q","no",43594337,246
"26191","H2BC12L","H2BC12L","21",43565182,43565648,"q22.3","21q","no",43565415,247
"28090","RRP1B","RRP1B","21",43659560,43696079,"q22.3","21q","no",43677819.5,248
"27689","PDXK","PDXK","21",43719094,43762307,"q22.3","21q","no",43740700.5,249
"25575","CSTB","CSTB","21",43772511,43776330,"q22.3","21q","no",43774420.5,250
"28089","RRP1","RRP1","21",43789513,43805293,"q22.3","21q","no",43797403,251
"25007","AATBC","AATBC","21",43805758,43812567,"q22.3","21q","no",43809162.5,252
"25052","AGPAT3","AGPAT3","21",43865223,43987592,"q22.3","21q","no",43926407.5,253
"28644","TRAPPC10","TRAPPC10","21",44012309,44106552,"q22.3","21q","no",44059430.5,254
"27929","PWP2","PWP2","21",44107373,44131181,"q22.3","21q","no",44119277,255
"26068","GATD3","GATD3","21",44133610,44210114,"q22.3","21q","no",44171862,256
"27094","LINC01678","LINC01678","21",44158740,44160137,"q22.3","21q","no",44159438.5,257
"26263","ICOSLG","ICOSLG","21",44215382,44241446,"q22.3","21q","no",44228414,258
"25758","DNMT3L","DNMT3L","21",44246339,44262216,"q22.3","21q","no",44254277.5,259
"25759","DNMT3L-AS1","DNMT3L-AS1","21",44250813,44251520,"q22.3","21q","no",44251166.5,260
"25057","AIRE","AIRE","21",44285838,44298648,"q22.3","21q","no",44292243,261
"27704","PFKL","PFKL","21",44300051,44327376,"q22.3","21q","no",44313713.5,262
"25447","CFAP410","CFAP410","21",44328944,44339402,"q22.3","21q","no",44334173,263
"28662","TRPM2","TRPM2","21",44350163,44443081,"q22.3","21q","no",44396622,264
"28663","TRPM2-AS","TRPM2-AS","21",44414588,44425272,"q22.3","21q","no",44419930,265
"27176","LRRC3-DT","LRRC3-DT","21",44447142,44455302,"q22.3","21q","no",44451222,266
"27175","LRRC3","LRRC3","21",44455510,44462196,"q22.3","21q","no",44458853,267
"26211","HEPFAL","HEPFAL","21",44475723,44478493,"q22.3","21q","no",44477108,268
"27139","LINC02575","LINC02575","21",44485463,44495519,"q22.3","21q","no",44490491,269
"28681","TSPEAR","TSPEAR","21",44497893,44711572,"q22.3","21q","no",44604732.5,270
"28682","TSPEAR-AS1","TSPEAR-AS1","21",44506807,44525952,"q22.3","21q","no",44516379.5,271
"26785","KRTAP10-1","KRTAP10-1","21",44538981,44540195,"q22.3","21q","no",44539588,272
"26789","KRTAP10-2","KRTAP10-2","21",44550357,44551505,"q22.3","21q","no",44550931,273
"26790","KRTAP10-3","KRTAP10-3","21",44557790,44558795,"q22.3","21q","no",44558292.5,274
"26791","KRTAP10-4","KRTAP10-4","21",44573729,44575371,"q22.3","21q","no",44574550,275
"26792","KRTAP10-5","KRTAP10-5","21",44579455,44580604,"q22.3","21q","no",44580029.5,276
"26793","KRTAP10-6","KRTAP10-6","21",44591268,44592505,"q22.3","21q","no",44591886.5,277
"26794","KRTAP10-7","KRTAP10-7","21",44600597,44602174,"q22.3","21q","no",44601385.5,278
"26795","KRTAP10-8","KRTAP10-8","21",44612079,44612954,"q22.3","21q","no",44612516.5,279
"26796","KRTAP10-9","KRTAP10-9","21",44627093,44628378,"q22.3","21q","no",44627735.5,280
"26786","KRTAP10-10","KRTAP10-10","21",44637356,44638455,"q22.3","21q","no",44637905.5,281
"26787","KRTAP10-11","KRTAP10-11","21",44646414,44647650,"q22.3","21q","no",44647032,282
"26801","KRTAP12-4","KRTAP12-4","21",44654213,44654659,"q22.3","21q","no",44654436,283
"26800","KRTAP12-3","KRTAP12-3","21",44657932,44658341,"q22.3","21q","no",44658136.5,284
"26799","KRTAP12-2","KRTAP12-2","21",44666189,44666927,"q22.3","21q","no",44666558,285
"26798","KRTAP12-1","KRTAP12-1","21",44681576,44682163,"q22.3","21q","no",44681869.5,286
"26788","KRTAP10-12","KRTAP10-12","21",44697172,44698044,"q22.3","21q","no",44697608,287
"28766","UBE2G2","UBE2G2","21",44768580,44801826,"q22.3","21q","no",44785203,288
"27044","LINC01424","LINC01424","21",44801876,44804717,"q22.3","21q","no",44803296.5,289
"28424","SUMO3","SUMO3","21",44805617,44818779,"q22.3","21q","no",44812198,290
"27924","PTTG1IP","PTTG1IP","21",44849585,44873903,"q22.3","21q","no",44861744,291
"26450","ITGB2","ITGB2","21",44885953,44931989,"q22.3","21q","no",44908971,292
"26451","ITGB2-AS1","ITGB2-AS1","21",44921033,44929682,"q22.3","21q","no",44925357.5,293
"27067","LINC01547","LINC01547","21",44932814,44939951,"q22.3","21q","no",44936382.5,294
"28292","SLX9","SLX9","21",44940025,44976973,"q22.3","21q","no",44958499,295
"26971","LINC00163","LINC00163","21",44989864,44994086,"q22.3","21q","no",44991975,296
"26972","LINC00165","LINC00165","21",44994362,44995185,"q22.3","21q","no",44994773.5,297
"27727","PICSAR","PICSAR","21",44999140,45004753,"q22.3","21q","no",45001946.5,298
"25036","ADARB1","ADARB1","21",45073853,45226560,"q22.3","21q","no",45150206.5,299
"26996","LINC00334","LINC00334","21",45234308,45264548,"q22.3","21q","no",45249428,300
"27794","POFUT2","POFUT2","21",45263928,45287898,"q22.3","21q","no",45275913,301
"26974","LINC00205","LINC00205","21",45287983,45353538,"q22.3","21q","no",45320760.5,302
"26989","LINC00315","LINC00315","21",45299405,45326217,"q22.3","21q","no",45312811,303
"26990","LINC00316","LINC00316","21",45338584,45364972,"q22.3","21q","no",45351778,304
"25511","COL18A1","COL18A1","21",45405165,45513720,"q22.3","21q","no",45459442.5,305
"25514","COL18A1-AS2","COL18A1-AS2","21",45407386,45410065,"q22.3","21q","no",45408725.5,306
"25512","COL18A1-AS1","COL18A1-AS1","21",45419716,45425070,"q22.3","21q","no",45422393,307
"28243","SLC19A1","SLC19A1","21",45493572,45573365,"q22.3","21q","no",45533468.5,308
"27102","LINC01694","LINC01694","21",45590717,45603088,"q22.3","21q","no",45596902.5,309
"27664","PCBP3","PCBP3","21",45643694,45942454,"q22.3","21q","no",45793074,310
"27665","PCBP3-AS1","PCBP3-AS1","21",45827961,45837987,"q22.3","21q","no",45832974,311
"25519","COL6A1","COL6A1","21",45981770,46005050,"q22.3","21q","no",45993410,312
"25521","COL6A2-DT","COL6A2-DT","21",46093264,46097530,"q22.3","21q","no",46095397,313
"25520","COL6A2","COL6A2","21",46098112,46132848,"q22.3","21q","no",46115480,314
"26025","FTCD","FTCD","21",46136160,46155579,"q22.3","21q","no",46145869.5,315
"26027","FTCD-AS1","FTCD-AS1","21",46151614,46152647,"q22.3","21q","no",46152130.5,316
"28363","SPATC1L","SPATC1L","21",46161148,46184476,"q22.3","21q","no",46172812,317
"27182","LSS","LSS","21",46188141,46228824,"q22.3","21q","no",46208482.5,318
"27282","MCM3AP-AS1","MCM3AP-AS1","21",46228394,46284359,"q22.3","21q","no",46256376.5,319
"27281","MCM3AP","MCM3AP","21",46235133,46286297,"q22.3","21q","no",46260715,320
"28895","YBEY","YBEY","21",46286342,46297751,"q22.3","21q","no",46292046.5,321
"25300","C21orf58","C21orf58","21",46300181,46323875,"q22.3","21q","no",46312028,322
"27675","PCNT","PCNT","21",46324124,46445769,"q22.3","21q","no",46384946.5,323
"25727","DIP2A","DIP2A","21",46458891,46572743,"q22.3","21q","no",46515817,324
"25728","DIP2A-IT1","DIP2A-IT1","21",46462471,46469306,"q22.3","21q","no",46465888.5,325
"28118","S100B","S100B","21",46598604,46605208,"q22.3","21q","no",46601906,326
"27855","PRMT2","PRMT2","21",46635595,46665685,"q22.3","21q","no",46650640,327
"27599","OR11H1","OR11H1","22",15528192,15529139,"q11.1","22q","no",15528665.5,1
"27807","POTEH","POTEH","22",15690026,15721631,"q11.1","22q","no",15705828.5,2
"27808","POTEH-AS1","POTEH-AS1","22",15699361,15703403,"q11.1","22q","no",15701382,3
"27902","PSLNR","PSLNR","22",15741297,15779680,"q11.1","22q","no",15760488.5,4
"25790","DUXAP8","DUXAP8","22",15826566,15827187,"q11.1","22q","no",15826876.5,5
"25375","CCT8L2","CCT8L2","22",16590751,16592810,"q11.1","22q","no",16591780.5,6
"28639","TPTEP1","TPTEP1","22",16637040,16638740,"q11.1","22q","no",16637890,7
"25080","ANKRD62P1-PARP4P3","ANKRD62P1-PARP4P3","22",16654066,16675540,"q11.1","22q","no",16664803,8
"27087","LINC01665","LINC01665","22",16701499,16748645,"q11.1","22q","no",16725072,9
"28883","XKR3","XKR3","22",16783412,16825411,"q11.1","22q","no",16804411.5,10
"26252","HSFY1P1","HSFY1P1","22",16827551,16829209,"q11.1","22q","no",16828380,11
"26293","IGKV1OR22-5","IGKV1OR22-5","22",16904219,16904696,"q11.1","22q","no",16904457.5,12
"26295","IGKV2OR22-4","IGKV2OR22-4","22",16914235,16914981,"q11.1","22q","no",16914608,13
"26294","IGKV2OR22-3","IGKV2OR22-3","22",16921443,16922173,"q11.1","22q","no",16921808,14
"26296","IGKV3OR22-2","IGKV3OR22-2","22",16925952,16926444,"q11.1","22q","no",16926198,15
"26292","IGKV1OR22-1","IGKV1OR22-1","22",16933521,16934003,"q11.1","22q","no",16933762,16
"26040","GAB4","GAB4","22",16961936,17008222,"q11.1","22q","no",16985079,17
"26416","IL17RA","IL17RA","22",17084954,17115693,"q11.1","22q","no",17100323.5,18
"28575","TMEM121B","TMEM121B","22",17116297,17121367,"q11.1","22q","no",17118832,19
"27086","LINC01664","LINC01664","22",17119519,17132113,"q11.1","22q","no",17125816,20
"26207","HDHD5","HDHD5","22",17137511,17165287,"q11.1","22q","no",17151399,21
"26208","HDHD5-AS1","HDHD5-AS1","22",17159338,17165451,"q11.1","22q","no",17162394.5,22
"25032","ADA2","ADA2","22",17178790,17258235,"q11.1","22q","no",17218512.5,23
"25433","CECR3","CECR3","22",17256859,17266822,"q11.1","22q","no",17261840.5,24
"25432","CECR2","CECR2","22",17359949,17558151,"q11.1","22q","no",17459050,25
"28251","SLC25A18","SLC25A18","22",17563450,17590995,"q11.21","22q","no",17577222.5,26
"25182","ATP6V1E1","ATP6V1E1","22",17592136,17628749,"q11.21","22q","no",17610442.5,27
"25221","BCL2L13","BCL2L13","22",17628855,17730855,"q11.21","22q","no",17679855,28
"25241","BID","BID","22",17734138,17774770,"q11.21","22q","no",17754454,29
"27000","LINC00528","LINC00528","22",17777317,17780519,"q11.21","22q","no",17778918,30
"27307","MICAL3","MICAL3","22",17787649,18024561,"q11.21","22q","no",17906105,31
"27075","LINC01634","LINC01634","22",18029282,18044412,"q11.21","22q","no",18036847,32
"27701","PEX26","PEX26","22",18077923,18105396,"q11.21","22q","no",18091659.5,33
"28750","TUBA8","TUBA8","22",18110100,18146683,"q11.21","22q","no",18128391.5,34
"28794","USP18","USP18","22",18149843,18177397,"q11.21","22q","no",18163620,35
"25927","FAM230D","FAM230D","22",18178026,18205991,"q11.21","22q","no",18192008.5,36
"25925","FAM230A","FAM230A","22",18233500,18500594,"q11.21","22q","no",18367047,37
"25934","FAM230J","FAM230J","22",18361820,18391105,"q11.21","22q","no",18376462.5,38
"25944","FAM247B","FAM247B","22",18501221,18512497,"q11.21","22q","no",18506859,39
"26089","GGTLC3","GGTLC3","22",18516344,18518161,"q11.21","22q","no",18517252.5,40
"28586","TMEM191B","TMEM191B","22",18527802,18530573,"q11.21","22q","no",18529187.5,41
"27725","PI4KAP1","PI4KAP1","22",18534005,18548798,"q11.21","22q","no",18541401.5,42
"28029","RIMBP3","RIMBP3","22",18605815,18611919,"q11.21","22q","no",18608867,43
"25942","FAM246B","FAM246B","22",18633984,18634682,"q11.21","22q","no",18634333,44
"25928","FAM230E","FAM230E","22",18733724,18757906,"q11.21","22q","no",18745815,45
"25929","FAM230F","FAM230F","22",18873543,18896777,"q11.21","22q","no",18885160,46
"25712","DGCR6","DGCR6","22",18906028,18914238,"q11.21","22q","no",18910133,47
"27860","PRODH","PRODH","22",18912777,18936553,"q11.21","22q","no",18924665,48
