"ensembl_gene_id" "hgnc_symbol" "chromosome_name" "start_position" "end_position"
"22952" "ENSG00000267334" "KIF18B-DT" "17" 44947912 44948939
"22953" "ENSG00000196169" "KIF19" "17" 74326210 74355820
"22954" "ENSG00000129250" "KIF1C" "17" 4997950 5028401
"22955" "ENSG00000227495" "KIF1C-AS1" "17" 5019214 5030970
"22956" "ENSG00000141200" "KIF2B" "17" 53822927 53825193
"22965" "ENSG00000161594" "KLHL10" "17" 41835685 41848384
"22966" "ENSG00000178502" "KLHL11" "17" 41848518 41865423
"22971" "ENSG00000182481" "KPNA2" "17" 68035636 68047364
"22972" "ENSG00000108424" "KPNB1" "17" 47649476 47685505
"22973" "ENSG00000263766" "KPNB1-DT" "17" 47554973 47649632
"22974" "ENSG00000184619" "KRBA2" "17" 8356902 8376704
"22976" "ENSG00000186395" "KRT10" "17" 40818117 40822614
"22977" "ENSG00000167920" "KRT10-AS1" "17" 40819071 40836273
"22980" "ENSG00000171401" "KRT13" "17" 41500981 41505705
"22981" "ENSG00000186847" "KRT14" "17" 41582279 41586895
"22982" "ENSG00000171346" "KRT15" "17" 41513745 41522529
"22983" "ENSG00000186832" "KRT16" "17" 41609778 41615899
"22984" "ENSG00000214822" "KRT16P3" "17" 20501669 20504283
"22986" "ENSG00000128422" "KRT17" "17" 41619442 41624842
"22987" "ENSG00000171345" "KRT19" "17" 41523617 41528308
"22990" "ENSG00000213424" "KRT222" "17" 40654665 40665181
"22993" "ENSG00000167916" "KRT24" "17" 40697991 40703752
"22994" "ENSG00000204897" "KRT25" "17" 40748021 40755331
"22995" "ENSG00000186393" "KRT26" "17" 40766238 40772201
"22996" "ENSG00000171446" "KRT27" "17" 40776808 40782550
"22997" "ENSG00000173908" "KRT28" "17" 40792196 40799959
"23001" "ENSG00000108759" "KRT32" "17" 41459513 41467386
"23011" "ENSG00000197079" "KRT35" "17" 41476710 41481151
"23012" "ENSG00000126337" "KRT36" "17" 41486136 41492546
"23016" "ENSG00000171360" "KRT38" "17" 41436154 41440983
"23021" "ENSG00000214514" "KRT42P" "17" 41626536 41634106
"23023" "ENSG00000171403" "KRT9" "17" 41565836 41572059
"23058" "ENSG00000198443" "KRTAP4-1" "17" 41184100 41184911
"23070" "ENSG00000196156" "KRTAP4-3" "17" 41167231 41168221
"23085" "ENSG00000240542" "KRTAP9-1" "17" 41189887 41190639
"23106" "ENSG00000141068" "KSR1" "17" 27456448 27626438
"23113" "ENSG00000002834" "LASP1" "17" 38869859 38921770
"23114" "ENSG00000263874" "LASP1NB" "17" 38925614 38929381
"23120" "ENSG00000108679" "LGALS3BP" "17" 78971238 78979947
"23121" "ENSG00000168961" "LGALS9" "17" 27629798 27649560
"23122" "ENSG00000170298" "LGALS9B" "17" 20449395 20467539
"23123" "ENSG00000171916" "LGALS9C" "17" 18476737 18494945
"23130" "ENSG00000005156" "LIG3" "17" 34980512 35009743
"23132" "ENSG00000136490" "LIMD2" "17" 63695888 63701172
"23138" "ENSG00000178977" "LINC00324" "17" 8220616 8224079
"23139" "ENSG00000177338" "LINC00469" "17" 73749268 73828520
"23141" "ENSG00000185168" "LINC00482" "17" 81303771 81311237
"23142" "ENSG00000227036" "LINC00511" "17" 72221072 72640472
"23151" "ENSG00000179136" "LINC00670" "17" 12549528 12642854
"23152" "ENSG00000213373" "LINC00671" "17" 42858131 42898728
"23154" "ENSG00000267535" "LINC00868" "17" 76849840 76861838
"23159" "ENSG00000188825" "LINC00910" "17" 43338741 43389226
"23163" "ENSG00000226629" "LINC00974" "17" 41549606 41554495
"23165" "ENSG00000267603" "LINC01028" "17" 70051196 70068095
"23169" "ENSG00000256124" "LINC01152" "17" 72030291 72041310
"23170" "ENSG00000266979" "LINC01180" "17" 44646364 44655076
"23183" "ENSG00000265313" "LINC01476" "17" 59400318 59526946
"23186" "ENSG00000267659" "LINC01482" "17" 68591782 68763882
"23187" "ENSG00000227517" "LINC01483" "17" 69563386 69903566
"23188" "ENSG00000237560" "LINC01497" "17" 69913385 69994845
"23198" "ENSG00000236819" "LINC01563" "17" 21075362 21119870
"23249" "ENSG00000265692" "LINC01970" "17" 82290046 82292814
"23252" "ENSG00000204283" "LINC01973" "17" 77875344 77893858
"23253" "ENSG00000263312" "LINC01975" "17" 3976831 3981899
"23254" "ENSG00000261514" "LINC01976" "17" 43926845 43950464
"23255" "ENSG00000262772" "LINC01977" "17" 79805999 79827704
"23256" "ENSG00000262188" "LINC01978" "17" 79919283 79949934
"23257" "ENSG00000262585" "LINC01979" "17" 79915252 79926725
"23258" "ENSG00000263317" "LINC01982" "17" 52389828 52535775
"23259" "ENSG00000267790" "LINC01987" "17" 77709844 77728584
"23260" "ENSG00000261156" "LINC01989" "17" 34169372 34196211
"23261" "ENSG00000260019" "LINC01992" "17" 27928924 27991787
"23262" "ENSG00000204277" "LINC01993" "17" 78261349 78278492
"23263" "ENSG00000261863" "LINC01996" "17" 4609952 4617707
"23264" "ENSG00000267772" "LINC01999" "17" 60551138 60596604
"23265" "ENSG00000263609" "LINC02002" "17" 22233926 22268815
"23266" "ENSG00000264026" "LINC02003" "17" 72342692 72356101
"23267" "ENSG00000249383" "LINC02071" "17" 51312609 51335165
"23268" "ENSG00000267452" "LINC02073" "17" 51336644 51521402
"23269" "ENSG00000266357" "LINC02074" "17" 74031968 74176841
"23270" "ENSG00000249497" "LINC02075" "17" 49457861 49461749
"23273" "ENSG00000267719" "LINC02078" "17" 79707266 79712317
"23274" "ENSG00000266013" "LINC02079" "17" 39003248 39031156
"23275" "ENSG00000267065" "LINC02080" "17" 76799044 76807102
"23276" "ENSG00000244649" "LINC02086" "17" 48642627 48707346
"23277" "ENSG00000237057" "LINC02087" "17" 15805686 15847996
"23278" "ENSG00000227685" "LINC02088" "17" 20609096 20633574
"23279" "ENSG00000226364" "LINC02089" "17" 52862065 53105367
"23280" "ENSG00000230969" "LINC02090" "17" 16988329 17023501
"23283" "ENSG00000234721" "LINC02092" "17" 73737854 73800966
"23284" "ENSG00000234634" "LINC02093" "17" 13299180 13306810
"23285" "ENSG00000227078" "LINC02094" "17" 19419035 19424357
"23286" "ENSG00000238212" "LINC02096" "17" 14834557 14957216
"23287" "ENSG00000226101" "LINC02097" "17" 72072333 72103035
"23309" "ENSG00000263520" "LINC02563" "17" 65457541 65458408
"23313" "ENSG00000267440" "LINC02594" "17" 43679341 43706709
"23314" "ENSG00000212719" "LINC02693" "17" 21428263 21574517
"23319" "ENSG00000187013" "LINC02875" "17" 61411751 61413280
"23333" "ENSG00000272763" "LINC03057" "17" 48634804 48647050
"23338" "ENSG00000131899" "LLGL1" "17" 18225635 18244875
"23339" "ENSG00000073350" "LLGL2" "17" 75525080 75575209
"23347" "ENSG00000167419" "LPO" "17" 58218548 58268518
"23356" "ENSG00000214553" "LRRC37A11P" "17" 39027277 39045347
"23363" "ENSG00000185158" "LRRC37B" "17" 32007383 32053504
"23364" "ENSG00000204913" "LRRC3C" "17" 39927732 39944999
"23365" "ENSG00000169683" "LRRC45" "17" 82023305 82031151
"23366" "ENSG00000141294" "LRRC46" "17" 47831634 47837719
"23367" "ENSG00000108829" "LRRC59" "17" 50375059 50397523
"23368" "ENSG00000181350" "LRRC75A" "17" 16441577 16492193
"23370" "ENSG00000161654" "LSM12" "17" 44034328 44067619
"23376" "ENSG00000108848" "LUC7L3" "17" 50719565 50756219
"23378" "ENSG00000232859" "LYRM9" "17" 27878314 27894752
"23384" "ENSG00000197063" "MAFG" "17" 81918270 81927735
"23393" "ENSG00000034152" "MAP2K3" "17" 21284672 21315232
"23394" "ENSG00000065559" "MAP2K4" "17" 12020829 12143830
"23395" "ENSG00000108984" "MAP2K6" "17" 69414697 69553865
"23397" "ENSG00000006062" "MAP3K14" "17" 45263119 45317029
"23399" "ENSG00000267278" "MAP3K14-AS1" "17" 45247905 45269836
"23400" "ENSG00000198909" "MAP3K3" "17" 63622415 63696305
"23406" "ENSG00000166484" "MAPK7" "17" 19377721 19383544
"23414" "ENSG00000279685" "MAPT-IT1" "17" 45895783 45898798
"23417" "ENSG00000173838" "MARCHF10" "17" 62701314 62808344
"23418" "ENSG00000265000" "MARCHF10-DT" "17" 62808453 62836371
"23438" "ENSG00000011258" "MBTD1" "17" 51177425 51260163
"23451" "ENSG00000125686" "MED1" "17" 39404285 39451272
"23452" "ENSG00000161920" "MED11" "17" 4731428 4733608
"23453" "ENSG00000108510" "MED13" "17" 61942605 62065278
"23456" "ENSG00000008838" "MED24" "17" 40019097 40061215
"23458" "ENSG00000108590" "MED31" "17" 6643311 6651634
"23459" "ENSG00000141026" "MED9" "17" 17476994 17493221
"23461" "ENSG00000180336" "MEIOC" "17" 44656404 44690308
"23462" "ENSG00000005102" "MEOX1" "17" 43640389 43661922
"23464" "ENSG00000176845" "METRNL" "17" 83079609 83095122
"23466" "ENSG00000127804" "METTL16" "17" 2405562 2511891
"23467" "ENSG00000181038" "METTL23" "17" 76726830 76733936
"23468" "ENSG00000087995" "METTL2A" "17" 62423875 62453385
"23472" "ENSG00000166482" "MFAP4" "17" 19383442 19387190
"23473" "ENSG00000092931" "MFSD11" "17" 76735865 76781449
"23475" "ENSG00000185156" "MFSD6L" "17" 8797110 8799365
"23476" "ENSG00000167889" "MGAT5B" "17" 76868404 76950393
"23482" "ENSG00000141741" "MIEN1" "17" 39728496 39730532
"23484" "ENSG00000125457" "MIF4GD" "17" 75266228 75271231
"23485" "ENSG00000263843" "MIF4GD-DT" "17" 75271369 75273895
"23486" "ENSG00000265688" "MILIP" "17" 81927829 81930753
"23487" "ENSG00000271605" "MILR1" "17" 64449037 64492770
"23488" "ENSG00000141503" "MINK1" "17" 4833340 4898061
"23491" "ENSG00000265206" "MIR142HG" "17" 58330879 58332524
"23492" "ENSG00000267151" "MIR2117HG" "17" 43444707 43451200
"23497" "ENSG00000228768" "MIR365BHG" "17" 31571074 31575659
"23502" "ENSG00000267532" "MIR497HG" "17" 6875220 7022133
"23505" "ENSG00000167842" "MIS12" "17" 5486285 5490814
"23510" "ENSG00000011143" "MKS1" "17" 58205441 58219605
"23515" "ENSG00000108788" "MLX" "17" 42567072 42573239
"23517" "ENSG00000108960" "MMD" "17" 55392622 55421924
"23523" "ENSG00000070444" "MNT" "17" 2384073 2401104
"23527" "ENSG00000129255" "MPDU1" "17" 7583529 7592789
"23532" "ENSG00000005381" "MPO" "17" 58269855 58280935
"23533" "ENSG00000108852" "MPP2" "17" 43875357 43909711
"23534" "ENSG00000161647" "MPP3" "17" 43800799 43833170
"23536" "ENSG00000133030" "MPRIP" "17" 17042457 17217679
"23537" "ENSG00000225442" "MPRIP-AS1" "17" 17076038 17077752
"23539" "ENSG00000011028" "MRC2" "17" 62627670 62693597
"23543" "ENSG00000171861" "MRM3" "17" 782353 792509
"23545" "ENSG00000159111" "MRPL10" "17" 47823272 47831541
"23546" "ENSG00000262814" "MRPL12" "17" 81703367 81707517
"23547" "ENSG00000108826" "MRPL27" "17" 50367857 50373207
"23549" "ENSG00000204316" "MRPL38" "17" 75898644 75905093
"23553" "ENSG00000228782" "MRPL45P2" "17" 47482992 47492459
"23555" "ENSG00000167862" "MRPL58" "17" 75012670 75021261
"23556" "ENSG00000181610" "MRPS23" "17" 57834781 57850056
"23557" "ENSG00000125445" "MRPS7" "17" 75261674 75266376
"23558" "ENSG00000153944" "MSI2" "17" 57255851 57684689
"23559" "ENSG00000188895" "MSL1" "17" 40121971 40136917
"23575" "ENSG00000108389" "MTMR4" "17" 58489529 58517905
"23581" "ENSG00000182534" "MXRA7" "17" 76672551 76711004
"23582" "ENSG00000185105" "MYADML2" "17" 81939645 81947233
"23583" "ENSG00000132382" "MYBBP1A" "17" 4538897 4555386
"23584" "ENSG00000136449" "MYCBPAP" "17" 50508425 50531501
"23586" "ENSG00000109061" "MYH1" "17" 10492307 10518542
"23587" "ENSG00000133026" "MYH10" "17" 8474207 8631376
"23588" "ENSG00000006788" "MYH13" "17" 10300865 10373130
"23589" "ENSG00000125414" "MYH2" "17" 10521148 10549700
"23590" "ENSG00000109063" "MYH3" "17" 10628526 10657309
"23591" "ENSG00000264424" "MYH4" "17" 10443290 10469559
"23592" "ENSG00000133020" "MYH8" "17" 10390322 10421950
"23596" "ENSG00000198336" "MYL4" "17" 47200446 47223679
"23597" "ENSG00000091536" "MYO15A" "17" 18108756 18179802
"23598" "ENSG00000266714" "MYO15B" "17" 75587800 75626849
"23599" "ENSG00000196535" "MYO18A" "17" 29071122 29180398
"23602" "ENSG00000197879" "MYO1C" "17" 1464186 1492686
"23603" "ENSG00000176658" "MYO1D" "17" 32492522 32877177
"23607" "ENSG00000141052" "MYOCD" "17" 12665890 12768949
"23608" "ENSG00000227274" "MYOCD-AS1" "17" 12671854 12720153
"23610" "ENSG00000183011" "NAA38" "17" 7856685 7885238
"23611" "ENSG00000253506" "NACA2" "17" 61590421 61591219
"23614" "ENSG00000108784" "NAGLU" "17" 42536241 42544449
"23615" "ENSG00000161653" "NAGS" "17" 44004622 44009068
"23619" "ENSG00000141562" "NARF" "17" 82458180 82490537
"23620" "ENSG00000266445" "NARF-AS1" "17" 82476597 82477924
"23621" "ENSG00000265458" "NARF-AS2" "17" 82453181 82458521
"23622" "ENSG00000266236" "NARF-IT1" "17" 82482098 82483388
"23624" "ENSG00000109065" "NAT9" "17" 74770529 74776367
"23625" "ENSG00000274180" "NATD1" "17" 21238870 21253410
"23626" "ENSG00000188554" "NBR1" "17" 43170481 43211689
"23627" "ENSG00000198496" "NBR2" "17" 43125420 43153671
"23629" "ENSG00000074356" "NCBP3" "17" 3802158 3846246
"23631" "ENSG00000141027" "NCOR1" "17" 16029065 16218185
"23633" "ENSG00000166579" "NDEL1" "17" 8413131 8490411
"23639" "ENSG00000224877" "NDUFAF8" "17" 81239305 81241310
"23646" "ENSG00000160602" "NEK8" "17" 28725897 28743455
"23651" "ENSG00000171532" "NEUROD2" "17" 39603536 39609777
"23652" "ENSG00000196712" "NF1" "17" 31094927 31382116
"23656" "ENSG00000082641" "NFE2L1" "17" 48048329 48061545
"23657" "ENSG00000263412" "NFE2L1-DT" "17" 48045141 48048604
"23662" "ENSG00000064300" "NGFR" "17" 49495293 49515008
"23663" "ENSG00000249906" "NGFR-AS1" "17" 49505657 49577962
"23664" "ENSG00000109062" "NHERF1" "17" 74748628 74769353
"23667" "ENSG00000168256" "NKIRAS2" "17" 42011382 42025644
"23668" "ENSG00000073536" "NLE1" "17" 35128730 35142304
"23671" "ENSG00000087095" "NLK" "17" 28041737 28196381
"23673" "ENSG00000091592" "NLRP1" "17" 5499415 5619424
"23674" "ENSG00000239672" "NME1" "17" 51153559 51162428
"23675" "ENSG00000243678" "NME2" "17" 51165435 51171744
"23677" "ENSG00000136448" "NMT1" "17" 44957992 45109016
"23679" "ENSG00000183691" "NOG" "17" 56593699 56595611
"23680" "ENSG00000130935" "NOL11" "17" 67717931 67744531
"23683" "ENSG00000007171" "NOS2" "17" 27756766 27800529
"23685" "ENSG00000185269" "NOTUM" "17" 81952507 81961840
"23686" "ENSG00000183979" "NPB" "17" 81900745 81902905
"23688" "ENSG00000141279" "NPEPPS" "17" 47522942 47624665
"23689" "ENSG00000274487" "NPEPPSP1" "17" 38195872 38257152
"23692" "ENSG00000182446" "NPLOC4" "17" 81556887 81648465
"23693" "ENSG00000171246" "NPTX1" "17" 80466834 80477843
"23696" "ENSG00000126368" "NR1D1" "17" 40092793 40100589
"23704" "ENSG00000126653" "NSRP1" "17" 30115521 30186475
"23705" "ENSG00000125458" "NT5C" "17" 75130225 75131757
"23706" "ENSG00000141698" "NT5C3B" "17" 41825057 41836260
"23707" "ENSG00000205309" "NT5M" "17" 17303335 17347663
"23708" "ENSG00000065320" "NTN1" "17" 9021510 9244000
"23713" "ENSG00000108256" "NUFIP2" "17" 29255839 29294148
"23714" "ENSG00000125450" "NUP85" "17" 75205659 75235758
"23715" "ENSG00000108559" "NUP88" "17" 5359668 5420164
"23720" "ENSG00000167693" "NXN" "17" 799310 979776
"23724" "ENSG00000182575" "NXPH3" "17" 49575871 49583827
"23728" "ENSG00000204815" "ODAD4" "17" 41930617 41966503
"23729" "ENSG00000184650" "ODF4" "17" 8339840 8346048
"23731" "ENSG00000181396" "OGFOD3" "17" 82389210 82418637
"23742" "ENSG00000172146" "OR1A1" "17" 3207539 3218896
"23743" "ENSG00000172150" "OR1A2" "17" 3197519 3198448
"23744" "ENSG00000184166" "OR1D2" "17" 3088484 3104422
"23745" "ENSG00000262628" "OR1D5" "17" 3062669 3063607
"23746" "ENSG00000180016" "OR1E1" "17" 3397104 3398410
"23747" "ENSG00000127780" "OR1E2" "17" 3432870 3433841
"23748" "ENSG00000183024" "OR1G1" "17" 3126610 3127551
"23751" "ENSG00000262085" "OR1P1" "17" 3153889 3154882
"23752" "ENSG00000180042" "OR1R1P" "17" 3385930 3386874
"23754" "ENSG00000180090" "OR3A1" "17" 3291017 3298360
"23755" "ENSG00000221882" "OR3A2" "17" 3276177 3386317
"23756" "ENSG00000159961" "OR3A3" "17" 3411370 3424070
"23757" "ENSG00000141194" "OR4D1" "17" 58148384 58159585
"23758" "ENSG00000255713" "OR4D2" "17" 58166982 58171411
"23771" "ENSG00000172057" "ORMDL3" "17" 39921041 39927601
"23773" "ENSG00000006025" "OSBPL7" "17" 47807372 47821803
"23775" "ENSG00000183034" "OTOP2" "17" 74922950 74933912
"23776" "ENSG00000182938" "OTOP3" "17" 74935898 74949992
"23777" "ENSG00000262664" "OVCA2" "17" 2042022 2043425
"23779" "ENSG00000204237" "OXLD1" "17" 81665036 81666635
"23780" "ENSG00000108405" "P2RX1" "17" 3896592 3916476
"23781" "ENSG00000083454" "P2RX5" "17" 3672199 3696240
"23783" "ENSG00000141696" "P3H4" "17" 41801947 41812604
"23784" "ENSG00000185624" "P4HB" "17" 81843159 81860856
"23786" "ENSG00000007168" "PAFAH1B1" "17" 2593183 2685615
"23799" "ENSG00000141179" "PCTP" "17" 55751051 55842830
"23800" "ENSG00000185813" "PCYT2" "17" 81900958 81911432
"23805" "ENSG00000185527" "PDE6G" "17" 81650459 81663112
"23807" "ENSG00000005882" "PDK2" "17" 50094737 50112152
"23811" "ENSG00000261371" "PECAM1" "17" 64319415 64413776
"23812" "ENSG00000141456" "PELP1" "17" 4669774 4704337
"23813" "ENSG00000244184" "PELP1-DT" "17" 4704095 4705770
"23814" "ENSG00000133027" "PEMT" "17" 17505563 17591708
"23816" "ENSG00000179094" "PER1" "17" 8140467 8156506
"23819" "ENSG00000108733" "PEX12" "17" 35574795 35578863
"23820" "ENSG00000178921" "PFAS" "17" 8247618 8270491
"23821" "ENSG00000108518" "PFN1" "17" 4945652 4949061
"23822" "ENSG00000161395" "PGAP3" "17" 39671122 39696797
"23827" "ENSG00000087157" "PGS1" "17" 78378649 78425114
"23829" "ENSG00000167085" "PHB1" "17" 49404049 49414905
"23830" "ENSG00000109118" "PHF12" "17" 28905250 28951771
"23831" "ENSG00000040633" "PHF23" "17" 7235029 7239722
"23834" "ENSG00000173868" "PHOSPHO1" "17" 49223366 49230787
"23837" "ENSG00000246640" "PICART1" "17" 50050349 50056018
"23840" "ENSG00000108474" "PIGL" "17" 16217191 16351797
"23842" "ENSG00000087111" "PIGS" "17" 28553383 28571794
"23847" "ENSG00000141506" "PIK3R5" "17" 8878911 8965712
"23848" "ENSG00000266389" "PIK3R5-DT" "17" 8965781 8976995
"23849" "ENSG00000276231" "PIK3R6" "17" 8802722 8867677
"23850" "ENSG00000129195" "PIMREG" "17" 6444441 6451469
"23856" "ENSG00000179761" "PIPOX" "17" 28950513 29057216
"23857" "ENSG00000233670" "PIRT" "17" 10822470 10838087
"23858" "ENSG00000174238" "PITPNA" "17" 1517718 1562792
"23859" "ENSG00000236618" "PITPNA-AS1" "17" 1516815 1518106
"23860" "ENSG00000154217" "PITPNC1" "17" 67377281 67697256
"23861" "ENSG00000091622" "PITPNM3" "17" 6451263 6556555
"23867" "ENSG00000161714" "PLCD3" "17" 45108959 45133354
"23869" "ENSG00000129219" "PLD2" "17" 4807152 4823434
"23870" "ENSG00000179598" "PLD6" "17" 17200995 17206333
"23873" "ENSG00000068137" "PLEKHH3" "17" 42667914 42676994
"23890" "ENSG00000161381" "PLXDC1" "17" 39063313 39154394
"23894" "ENSG00000109099" "PMP22" "17" 15229773 15272292
"23895" "ENSG00000141744" "PNMT" "17" 39667981 39670475
"23897" "ENSG00000108439" "PNPO" "17" 47941506 47949308
"23900" "ENSG00000004142" "POLDIP2" "17" 28346633 28357527
"23901" "ENSG00000256525" "POLG2" "17" 64477785 64497054
"23912" "ENSG00000170836" "PPM1D" "17" 60600193 60666280
"23913" "ENSG00000175175" "PPM1E" "17" 58755854 58985179
"23915" "ENSG00000131771" "PPP1R1B" "17" 39626740 39636626
"23918" "ENSG00000108819" "PPP1R9B" "17" 50133737 50150677
"23921" "ENSG00000108849" "PPY" "17" 43940804 43942476
"23922" "ENSG00000265060" "PPY2P" "17" 28247444 28248164
"23923" "ENSG00000159182" "PRAC1" "17" 48721719 48722518
"23924" "ENSG00000229637" "PRAC2" "17" 48723185 48724758
"23926" "ENSG00000214140" "PRCD" "17" 76527586 76553578
"23932" "ENSG00000108946" "PRKAR1A" "17" 68511780 68551319
"23933" "ENSG00000154229" "PRKCA" "17" 66302613 66810743
"23934" "ENSG00000264630" "PRKCA-AS1" "17" 66398069 66416854
"23937" "ENSG00000167525" "PROCA1" "17" 28703197 28711888
"23942" "ENSG00000161542" "PRPSAP1" "17" 76309478 76384521
"23943" "ENSG00000141127" "PRPSAP2" "17" 18840085 18931287
"23944" "ENSG00000068489" "PRR11" "17" 59155732 59206709
"23945" "ENSG00000265415" "PRR11-AS1" "17" 59202677 59203829
"23946" "ENSG00000167183" "PRR15L" "17" 47951967 47957883
"23948" "ENSG00000224383" "PRR29" "17" 63998351 64004305
"23949" "ENSG00000264954" "PRR29-AS1" "17" 63994763 63999899
"23961" "ENSG00000142507" "PSMB6" "17" 4796144 4798502
"23962" "ENSG00000131470" "PSMC3IP" "17" 42572310 42577831
"23963" "ENSG00000087191" "PSMC5" "17" 63827152 63832026
"23964" "ENSG00000108671" "PSMD11" "17" 32444379 32483319
"23965" "ENSG00000197170" "PSMD12" "17" 67337916 67366605
"23966" "ENSG00000108344" "PSMD3" "17" 39980807 39997959
"23970" "ENSG00000131467" "PSME3" "17" 42824385 42843760
"23977" "ENSG00000267060" "PTGES3L" "17" 42968088 42980433
"23983" "ENSG00000141378" "PTRH2" "17" 59674636 59707626
"23984" "ENSG00000225180" "PVALEF" "17" 81165507 81183166
"23986" "ENSG00000183010" "PYCR1" "17" 81932384 81942412
"23987" "ENSG00000131096" "PYY" "17" 43952733 44004469
"23988" "ENSG00000237575" "PYY2" "17" 28227306 28227701
"23989" "ENSG00000129646" "QRICH2" "17" 76274049 76308276
"23994" "ENSG00000131242" "RAB11FIP4" "17" 31391675 31538211
"23998" "ENSG00000109113" "RAB34" "17" 28714281 28718429
"23999" "ENSG00000172794" "RAB37" "17" 74670578 74747335
"24002" "ENSG00000141542" "RAB40B" "17" 82654973 82698698
"24003" "ENSG00000108774" "RAB5C" "17" 42124978 42155044
"24004" "ENSG00000267658" "RAB5C-AS1" "17" 42154235 42156050
"24006" "ENSG00000029725" "RABEP1" "17" 5282265 5386340
"24007" "ENSG00000169750" "RAC3" "17" 82031678 82034204
"24009" "ENSG00000108384" "RAD51C" "17" 58692573 58735611
"24010" "ENSG00000185379" "RAD51D" "17" 35092221 35121522
"24011" "ENSG00000108557" "RAI1" "17" 17681458 17811453
"24012" "ENSG00000237328" "RAI1-AS1" "17" 17758962 17774684
"24014" "ENSG00000131477" "RAMP2" "17" 42758447 42763041
"24015" "ENSG00000197291" "RAMP2-AS1" "17" 42753910 42761625
"24019" "ENSG00000108961" "RANGRF" "17" 8288654 8290092
"24020" "ENSG00000132359" "RAP1GAP2" "17" 2755705 3037741
